	Row.names	Symbol	Gene.name	padj	log2FoldChange
278	ENSG00000166716	ZNF592	zinc finger protein 592	6.11383464437795e-16	1.174409826426
279	ENSG00000142599	RERE	arginine-glutamic acid dipeptide repeats	8.11113585452091e-16	1.17428414551602
280	ENSG00000189060	H1-0	H1.0 linker histone	6.45696003636942e-13	1.17296467577458
281	ENSG00000162413	KLHL21	kelch like family member 21	4.15959416852452e-12	1.17279134138472
282	ENSG00000162783	IER5	immediate early response 5	2.81076965504611e-22	1.17277016507251
283	ENSG00000126603	GLIS2	GLIS family zinc finger 2	2.23596073079293e-11	1.16932907391253
284	ENSG00000123595	RAB9A	RAB9A, member RAS oncogene family	8.81927735006414e-12	1.16861644300371
285	ENSG00000176994	SMCR8	SMCR8-C9orf72 complex subunit	8.29742969970934e-14	1.16708778927665
286	ENSG00000161013	MGAT4B	alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B	8.48505418074593e-32	1.16537480010765
287	ENSG00000184677	ZBTB40	zinc finger and BTB domain containing 40	1.38299783186483e-09	1.16428845768507
288	ENSG00000006704	GTF2IRD1	GTF2I repeat domain containing 1	2.08282484553125e-20	1.16421610045642
289	ENSG00000172661	WASHC2C	WASH complex subunit 2C	7.54145164217667e-10	1.16119992815481
290	ENSG00000171421	MRPL36	mitochondrial ribosomal protein L36	4.72263158499881e-11	1.1607685219538
291	ENSG00000188522	FAM83G	family with sequence similarity 83 member G	1.29505457812816e-15	1.16016316897102
292	ENSG00000114745	GORASP1	golgi reassembly stacking protein 1	9.20514203457122e-19	1.15916534716809
293	ENSG00000012232	EXTL3	exostosin like glycosyltransferase 3	1.95029351598202e-19	1.15556137562127
294	ENSG00000087157	PGS1	phosphatidylglycerophosphate synthase 1	4.54229636521695e-14	1.15186848085554
295	ENSG00000125618	PAX8	paired box 8	3.0867277759931e-07	1.15176443987657
296	ENSG00000038358	EDC4	enhancer of mRNA decapping 4	2.30968906102157e-14	1.15104930019682
297	ENSG00000170619	COMMD5	COMM domain containing 5	6.32757643920819e-09	1.14993988565025
298	ENSG00000198816	ZNF358	zinc finger protein 358	1.67056287771816e-07	1.14811599867547
299	ENSG00000197024	ZNF398	zinc finger protein 398	6.25638473292727e-07	1.1429764527634
300	ENSG00000100036	SLC35E4	solute carrier family 35 member E4	1.60399858037079e-11	1.13824213737974
301	ENSG00000103495	MAZ	MYC associated zinc finger protein	2.31163236602014e-16	1.13752046284669
302	ENSG00000172932	ANKRD13D	ankyrin repeat domain 13D	1.36911481452011e-11	1.137125636869
303	ENSG00000151208	DLG5	discs large MAGUK scaffold protein 5	1.12050921399645e-15	1.1355707335269
304	ENSG00000174243	DDX23	DEAD-box helicase 23	7.62483685880099e-14	1.13537282048129
305	ENSG00000158828	PINK1	PTEN induced kinase 1	8.76312750206003e-10	1.1349715475777
306	ENSG00000118523	CCN2	cellular communication network factor 2	1.50214881106957e-09	1.13413029573665
307	ENSG00000149658	YTHDF1	YTH N6-methyladenosine RNA binding protein 1	3.28055407542873e-17	1.13190730864069
308	ENSG00000139645	ANKRD52	ankyrin repeat domain 52	8.13780552702087e-13	1.12820768513131
309	ENSG00000116786	PLEKHM2	pleckstrin homology and RUN domain containing M2	6.31622722579984e-19	1.12783670366118
310	ENSG00000187713	TMEM203	transmembrane protein 203	4.07556251810605e-12	1.12497646228284
311	ENSG00000118900	UBN1	ubinuclein 1	9.32248913377047e-17	1.1242523514015
312	ENSG00000160813	PPP1R35	protein phosphatase 1 regulatory subunit 35	9.49345505880133e-08	1.12325364788169
313	ENSG00000169957	ZNF768	zinc finger protein 768	1.71385801397296e-10	1.12297133202952
314	ENSG00000103064	SLC7A6	solute carrier family 7 member 6	1.23424445465026e-08	1.11848952876469
315	ENSG00000103126	AXIN1	axin 1	4.08525326871111e-14	1.1179437526153
316	ENSG00000167962	ZNF598	zinc finger protein 598, E3 ubiquitin ligase	8.03951281433456e-18	1.11720741180282
317	ENSG00000130312	MRPL34	mitochondrial ribosomal protein L34	3.13345955207208e-16	1.1170184923056
318	ENSG00000055332	EIF2AK2	eukaryotic translation initiation factor 2 alpha kinase 2	2.4453199601099e-16	1.11510545984539
319	ENSG00000136295	TTYH3	tweety family member 3	3.14495010730684e-21	1.11508878267495
320	ENSG00000166188	ZNF319	zinc finger protein 319	4.59276675760399e-09	1.11426787884876
321	ENSG00000254087	LYN	LYN proto-oncogene, Src family tyrosine kinase	6.94869184114357e-11	1.11302728665624
322	ENSG00000106853	PTGR1	prostaglandin reductase 1	1.07409590056391e-21	1.11231560477262
323	ENSG00000090238	YPEL3	yippee like 3	3.58879544655147e-07	1.11099548813016
324	ENSG00000142330	CAPN10	calpain 10	1.12592845438991e-10	1.11056839395679
325	ENSG00000198960	ARMCX6	armadillo repeat containing X-linked 6	6.29788954897078e-07	1.10940520449528
326	ENSG00000184281	TSSC4	tumor suppressing subtransferable candidate 4	6.63171777805442e-13	1.10927194241755
327	ENSG00000168040	FADD	Fas associated via death domain	3.90452735637636e-12	1.10663811293337
328	ENSG00000077044	DGKD	diacylglycerol kinase delta	4.81755568936289e-07	1.10571045053417
329	ENSG00000284976	NA	NA	6.88580584912454e-08	1.10327627786523
330	ENSG00000211459	NA	NA	1.04002746801334e-06	1.10228557087445
331	ENSG00000103653	CSK	C-terminal Src kinase	7.81151876930157e-19	1.10033819721957
332	ENSG00000188021	UBQLN2	ubiquilin 2	3.92219793995817e-22	1.09718558912998
333	ENSG00000186174	BCL9L	BCL9 like	3.23712413521858e-16	1.09665235421592
334	ENSG00000100425	BRD1	bromodomain containing 1	4.29860186697088e-07	1.09611245772762
335	ENSG00000184897	H1-10	H1.10 linker histone	6.09385323570345e-16	1.09576492177409
336	ENSG00000183696	UPP1	uridine phosphorylase 1	2.73406961195255e-07	1.09551797996764
337	ENSG00000108179	PPIF	peptidylprolyl isomerase F	1.86507761387793e-08	1.0933157667762
338	ENSG00000145214	DGKQ	diacylglycerol kinase theta	3.9674092804927e-10	1.09262455665325
339	ENSG00000196535	MYO18A	myosin XVIIIA	8.30193514756729e-19	1.09251151725206
340	ENSG00000183779	ZNF703	zinc finger protein 703	3.42710773532822e-11	1.09181556783622
341	ENSG00000112658	SRF	serum response factor	3.08960273086161e-15	1.09156836618215
342	ENSG00000108219	TSPAN14	tetraspanin 14	1.47932220251336e-15	1.09121424644749
343	ENSG00000169217	CD2BP2	CD2 cytoplasmic tail binding protein 2	1.71057350941111e-14	1.089532453927
344	ENSG00000111676	ATN1	atrophin 1	2.40909216941788e-21	1.08939661029979
345	ENSG00000173545	ZNF622	zinc finger protein 622	3.86832035305015e-16	1.08519507373595
346	ENSG00000162889	MAPKAPK2	MAPK activated protein kinase 2	6.09970194858273e-29	1.08510566744532
347	ENSG00000154945	ANKRD40	ankyrin repeat domain 40	7.5302729382206e-13	1.08471159149942
348	ENSG00000172046	USP19	ubiquitin specific peptidase 19	1.58517441396902e-16	1.08375297667524
349	ENSG00000116809	ZBTB17	zinc finger and BTB domain containing 17	4.8382335771858e-09	1.08134589796243
350	ENSG00000157110	RBPMS	RNA binding protein, mRNA processing factor	2.00913579323378e-19	1.08124476093789
351	ENSG00000109065	NAT9	N-acetyltransferase 9 (putative)	6.67044954126376e-12	1.08081664672639
352	ENSG00000226742	HSBP1L1	heat shock factor binding protein 1 like 1	1.7261771822378e-09	1.08065761376211
353	ENSG00000188070	C11orf95	chromosome 11 open reading frame 95	3.79628393705283e-07	1.08047186021769
354	ENSG00000160710	ADAR	adenosine deaminase RNA specific	2.27563312595531e-31	1.08043920325307
355	ENSG00000107816	LZTS2	leucine zipper tumor suppressor 2	3.55987947387639e-18	1.08041599351817
356	ENSG00000174996	KLC2	kinesin light chain 2	2.16951083353774e-21	1.08023101444201
357	ENSG00000108861	DUSP3	dual specificity phosphatase 3	1.41204822370239e-24	1.07916996522433
358	ENSG00000170604	IRF2BP1	interferon regulatory factor 2 binding protein 1	2.46740148207805e-14	1.07784233653351
359	ENSG00000198646	NCOA6	nuclear receptor coactivator 6	7.34051227855932e-07	1.07598949064544
360	ENSG00000160113	NR2F6	nuclear receptor subfamily 2 group F member 6	1.59679722245586e-19	1.07517563048792
361	ENSG00000105229	PIAS4	protein inhibitor of activated STAT 4	5.47112857087942e-08	1.07498724347639
362	ENSG00000178409	BEND3	BEN domain containing 3	6.70235340357894e-07	1.07381903278513
363	ENSG00000130164	LDLR	low density lipoprotein receptor	5.12388457244562e-08	1.07274213805797
364	ENSG00000238227	TMEM250	transmembrane protein 250	2.64355181083437e-17	1.07188363745318
365	ENSG00000130052	STARD8	StAR related lipid transfer domain containing 8	2.09753773929023e-08	1.07130575516604
366	ENSG00000087152	ATXN7L3	ataxin 7 like 3	5.81175976745604e-15	1.07085305221928
367	ENSG00000106608	URGCP	upregulator of cell proliferation	2.4749624168058e-13	1.07001803539121
368	ENSG00000126012	KDM5C	lysine demethylase 5C	2.3228795517015e-12	1.06908677855899
369	ENSG00000033327	GAB2	GRB2 associated binding protein 2	5.61928328062567e-10	1.06776086955417
370	ENSG00000131435	PDLIM4	PDZ and LIM domain 4	4.54500501221523e-09	1.06703483175258
371	ENSG00000183853	KIRREL1	kirre like nephrin family adhesion molecule 1	8.3907385848132e-18	1.0668632737966
372	ENSG00000099804	CDC34	cell division cycle 34, ubiqiutin conjugating enzyme	1.44463364071616e-13	1.06676641796394
373	ENSG00000147457	CHMP7	charged multivesicular body protein 7	1.76033598383279e-11	1.0650878861721
374	ENSG00000086015	MAST2	microtubule associated serine/threonine kinase 2	1.31497995277632e-17	1.06320481114743
375	ENSG00000222041	CYTOR	cytoskeleton regulator RNA	6.44878785027786e-07	1.06113366637988
376	ENSG00000163348	PYGO2	pygopus family PHD finger 2	2.27298045220776e-19	1.06001397371721
377	ENSG00000100439	ABHD4	abhydrolase domain containing 4, N-acyl phospholipase B	4.65720430034815e-08	1.05974862520516
378	ENSG00000146826	MAP11	microtubule associated protein 11	1.35619978800326e-07	1.05937044032812
379	ENSG00000011275	RNF216	ring finger protein 216	2.82694645129715e-19	1.0572196860782
380	ENSG00000128563	PRKRIP1	PRKR interacting protein 1	1.8793950762341e-10	1.05671127355433
381	ENSG00000142409	ZNF787	zinc finger protein 787	2.65651556996289e-12	1.05285386895396
382	ENSG00000141644	MBD1	methyl-CpG binding domain protein 1	5.17936033636188e-15	1.05279383622648
383	ENSG00000101363	MANBAL	mannosidase beta like	6.75225402526517e-20	1.05241586762872
384	ENSG00000068383	INPP5A	inositol polyphosphate-5-phosphatase A	2.86245773453859e-08	1.05224058570885
385	ENSG00000214022	REPIN1	replication initiator 1	7.17736048289196e-20	1.05152670799723
386	ENSG00000060491	OGFR	opioid growth factor receptor	4.5241313182365e-15	1.05027202192791
387	ENSG00000171222	SCAND1	SCAN domain containing 1	4.91872721946847e-12	1.04943722876692
388	ENSG00000146830	GIGYF1	GRB10 interacting GYF protein 1	3.99284049302629e-09	1.04914133350978
389	ENSG00000242802	AP5Z1	adaptor related protein complex 5 subunit zeta 1	2.64699428405133e-09	1.04671691961123
390	ENSG00000148343	MIGA2	mitoguardin 2	1.76927913680961e-10	1.04622136633382
391	ENSG00000125845	BMP2	bone morphogenetic protein 2	7.7593420760007e-07	1.04531577741256
392	ENSG00000272333	KMT2B	lysine methyltransferase 2B	4.48863653942992e-09	1.04008319919339
393	ENSG00000139718	SETD1B	SET domain containing 1B, histone lysine methyltransferase	1.46107481134762e-08	1.03911136663823
394	ENSG00000173327	MAP3K11	mitogen-activated protein kinase kinase kinase 11	3.58404579995371e-19	1.03612761244926
395	ENSG00000204713	TRIM27	tripartite motif containing 27	2.71644414830706e-15	1.03384969571371
396	ENSG00000143157	POGK	pogo transposable element derived with KRAB domain	2.29829820358904e-12	1.03219059344376
397	ENSG00000116729	WLS	Wnt ligand secretion mediator	4.68817962902038e-18	1.02990239363955
398	ENSG00000096070	BRPF3	bromodomain and PHD finger containing 3	4.83795492454598e-15	1.02893428738536
399	ENSG00000177548	RABEP2	rabaptin, RAB GTPase binding effector protein 2	1.41937844298196e-07	1.02875434650621
400	ENSG00000105723	GSK3A	glycogen synthase kinase 3 alpha	2.14171806574921e-16	1.02792642405032
401	ENSG00000156510	HKDC1	hexokinase domain containing 1	1.83965282016275e-07	1.02698372985847
402	ENSG00000129245	FXR2	FMR1 autosomal homolog 2	1.97161168844384e-16	1.02639755370575
403	ENSG00000161011	SQSTM1	sequestosome 1	6.32835932546477e-09	1.02535108090067
404	ENSG00000183283	DAZAP2	DAZ associated protein 2	1.1044500676822e-13	1.02425661925602
405	ENSG00000204569	PPP1R10	protein phosphatase 1 regulatory subunit 10	1.0475660456543e-12	1.02371229578097
406	ENSG00000196498	NCOR2	nuclear receptor corepressor 2	5.83798846326643e-23	1.0227528187781
407	ENSG00000215041	NEURL4	neuralized E3 ubiquitin protein ligase 4	9.63745082422382e-09	1.02054229992961
408	ENSG00000181915	ADO	2-aminoethanethiol dioxygenase	1.32900515167781e-15	1.01794592809118
409	ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A	9.48392584743216e-20	1.01773366754897
410	ENSG00000141699	RETREG3	reticulophagy regulator family member 3	3.60494479942375e-12	1.01754674971919
411	ENSG00000099364	FBXL19	F-box and leucine rich repeat protein 19	2.47773963982106e-10	1.01666679898757
412	ENSG00000204439	C6orf47	chromosome 6 open reading frame 47	1.17593031753641e-07	1.01657079560355
413	ENSG00000130787	HIP1R	huntingtin interacting protein 1 related	7.14604611364234e-08	1.01620701726518
414	ENSG00000035681	NSMAF	neutral sphingomyelinase activation associated factor	7.31759255187804e-14	1.01569935607234
415	ENSG00000164111	ANXA5	annexin A5	2.36338986259164e-14	1.0135691815703
416	ENSG00000175215	CTDSP2	CTD small phosphatase 2	6.7316520898888e-09	1.01286038448074
417	ENSG00000100416	TRMU	tRNA mitochondrial 2-thiouridylase	8.69122494122722e-12	1.01254526217781
418	ENSG00000163374	YY1AP1	YY1 associated protein 1	1.51045145833307e-06	1.011259457012
419	ENSG00000205903	ZNF316	zinc finger protein 316	1.26075460685688e-11	1.01035911603457
420	ENSG00000108262	GIT1	GIT ArfGAP 1	1.08537733876636e-22	1.00978538083295
421	ENSG00000185800	DMWD	DM1 locus, WD repeat containing	4.74238156413615e-09	1.00978194279535
422	ENSG00000152137	HSPB8	heat shock protein family B (small) member 8	3.37908693109278e-07	1.00957269184668
423	ENSG00000145191	EIF2B5	eukaryotic translation initiation factor 2B subunit epsilon	8.84834836107848e-18	1.00944020331279
424	ENSG00000109103	UNC119	unc-119 lipid binding chaperone	7.01971333177021e-10	1.00792679888383
425	ENSG00000160888	IER2	immediate early response 2	1.10846400946229e-10	1.00790984822271
426	ENSG00000253719	ATXN7L3B	ataxin 7 like 3B	5.29970719642887e-08	1.00702566009983
427	ENSG00000125733	TRIP10	thyroid hormone receptor interactor 10	7.67582136578774e-18	1.00646076749911
428	ENSG00000170265	ZNF282	zinc finger protein 282	1.55137768128544e-09	1.00618066768292
429	ENSG00000179431	FJX1	four-jointed box kinase 1	3.62758644373755e-13	1.00574064928216
430	ENSG00000117410	ATP6V0B	ATPase H+ transporting V0 subunit b	2.48562833623137e-07	1.00557011512426
431	ENSG00000210082	NA	NA	3.14573321192546e-11	1.00178782038436
432	ENSG00000177051	FBXO46	F-box protein 46	2.24077830783463e-07	1.00120034608325
433	ENSG00000117360	PRPF3	pre-mRNA processing factor 3	3.64398510710029e-11	0.99597640083106
434	ENSG00000073008	PVR	PVR cell adhesion molecule	1.36893981887379e-08	0.99488730664102
435	ENSG00000107263	RAPGEF1	Rap guanine nucleotide exchange factor 1	8.35935887663572e-18	0.992362693852605
436	ENSG00000197375	SLC22A5	solute carrier family 22 member 5	2.51201952127861e-07	0.992045879728346
437	ENSG00000165006	UBAP1	ubiquitin associated protein 1	1.562671189287e-09	0.99148491091918
438	ENSG00000181830	SLC35C1	solute carrier family 35 member C1	1.32981643674518e-16	0.990798377707252
439	ENSG00000108312	UBTF	upstream binding transcription factor	7.48555680504832e-16	0.990697867245763
440	ENSG00000072609	CHFR	checkpoint with forkhead and ring finger domains	3.33979215755709e-07	0.989980459729331
441	ENSG00000168395	ING5	inhibitor of growth family member 5	1.33631862064147e-11	0.989920051751465
442	ENSG00000154978	VOPP1	VOPP1 WW domain binding protein	1.43287696507896e-07	0.987367695300296
443	ENSG00000130254	SAFB2	scaffold attachment factor B2	7.89631974397274e-14	0.98719638109043
444	ENSG00000111321	LTBR	lymphotoxin beta receptor	3.41239083719158e-15	0.985657184654907
445	ENSG00000008513	ST3GAL1	ST3 beta-galactoside alpha-2,3-sialyltransferase 1	9.76342836096389e-09	0.983786863879776
446	ENSG00000102870	ZNF629	zinc finger protein 629	1.15872728346844e-10	0.983275569130034
447	ENSG00000166261	ZNF202	zinc finger protein 202	5.60032392356075e-07	0.981093836753894
448	ENSG00000104957	CCDC130	coiled-coil domain containing 130	3.69222949361709e-08	0.980621157721481
449	ENSG00000156858	PRR14	proline rich 14	1.9417184144824e-10	0.980136633275106
450	ENSG00000185340	GAS2L1	growth arrest specific 2 like 1	1.43385528199535e-07	0.979908857402526
451	ENSG00000187954	CYHR1	cysteine and histidine rich 1	5.47638113418739e-10	0.979835473551576
452	ENSG00000168005	SPINDOC	spindlin interactor and repressor of chromatin binding	1.59922580815031e-08	0.979322675547537
453	ENSG00000104549	SQLE	squalene epoxidase	5.2962309096274e-12	0.978117392466282
454	ENSG00000140564	FURIN	furin, paired basic amino acid cleaving enzyme	2.27401187376346e-11	0.978109904430782
455	ENSG00000116337	AMPD2	adenosine monophosphate deaminase 2	2.20453905807671e-08	0.977607902651161
456	ENSG00000224051	CPTP	ceramide-1-phosphate transfer protein	1.79342987289175e-10	0.977023579170917
457	ENSG00000231925	TAPBP	TAP binding protein	1.58718055134147e-11	0.975796076471922
458	ENSG00000129925	PGAP6	post-glycosylphosphatidylinositol attachment to proteins 6	4.10997730718829e-13	0.974758432309912
459	ENSG00000264522	OTUD7B	OTU deubiquitinase 7B	1.36232118579158e-07	0.973757276886485
460	ENSG00000106266	SNX8	sorting nexin 8	2.95270362973398e-07	0.973405459927583
461	ENSG00000130202	NECTIN2	nectin cell adhesion molecule 2	2.56131864126298e-11	0.973151076004054
462	ENSG00000161956	SENP3	SUMO specific peptidase 3	1.11281325913378e-07	0.972568046333069
463	ENSG00000103549	RNF40	ring finger protein 40	4.09790766250987e-11	0.970875246823805
464	ENSG00000185122	HSF1	heat shock transcription factor 1	2.38508398930462e-15	0.970055496265491
465	ENSG00000077463	SIRT6	sirtuin 6	8.05070984353386e-09	0.969842109127161
466	ENSG00000144583	MARCHF4	membrane associated ring-CH-type finger 4	1.10999465904522e-13	0.969579330869353
467	ENSG00000085872	CHERP	calcium homeostasis endoplasmic reticulum protein	1.52329676537234e-10	0.968819620482344
468	ENSG00000160714	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	6.07460940707427e-18	0.968717989548231
469	ENSG00000130165	ELOF1	elongation factor 1 homolog	3.84913024181358e-11	0.968089293001542
470	ENSG00000159216	RUNX1	RUNX family transcription factor 1	6.87443894324056e-09	0.967003155606357
471	ENSG00000134250	NOTCH2	notch receptor 2	1.49372902663068e-09	0.966867740140213
472	ENSG00000167202	TBC1D2B	TBC1 domain family member 2B	2.07318027164332e-09	0.96666888464567
473	ENSG00000146112	PPP1R18	protein phosphatase 1 regulatory subunit 18	4.1334808402418e-15	0.965426238092834
474	ENSG00000244462	RBM12	RNA binding motif protein 12	7.52447414762223e-14	0.963983482428669
475	ENSG00000183963	SMTN	smoothelin	2.93920091810295e-18	0.962227151524649
476	ENSG00000277258	PCGF2	polycomb group ring finger 2	8.96854614272656e-07	0.961347800914321
477	ENSG00000175727	MLXIP	MLX interacting protein	8.89054268539037e-20	0.960934144124569
478	ENSG00000106785	TRIM14	tripartite motif containing 14	6.00147749253712e-08	0.960875108128223
479	ENSG00000147416	ATP6V1B2	ATPase H+ transporting V1 subunit B2	2.6658498491238e-14	0.959701480922138
480	ENSG00000032444	PNPLA6	patatin like phospholipase domain containing 6	1.70989673631803e-08	0.958951084640906
481	ENSG00000141551	CSNK1D	casein kinase 1 delta	3.85957371771036e-12	0.955920417961361
482	ENSG00000102178	UBL4A	ubiquitin like 4A	4.64801961279729e-15	0.95344920734289
483	ENSG00000109089	CDR2L	cerebellar degeneration related protein 2 like	1.51819310566656e-09	0.953155051720944
484	ENSG00000175606	TMEM70	transmembrane protein 70	1.16540794981126e-10	0.952975646804516
485	ENSG00000111540	RAB5B	RAB5B, member RAS oncogene family	8.21167798831769e-16	0.952733957194951
486	ENSG00000160218	TRAPPC10	trafficking protein particle complex 10	3.46748478203194e-07	0.951728931680987
487	ENSG00000118816	CCNI	cyclin I	3.94887951338886e-17	0.951116981266783
488	ENSG00000123143	PKN1	protein kinase N1	8.73529455054442e-15	0.949921041974924
489	ENSG00000140497	SCAMP2	secretory carrier membrane protein 2	5.434613626319e-14	0.948406406950338
490	ENSG00000101199	ARFGAP1	ADP ribosylation factor GTPase activating protein 1	1.44539144311814e-08	0.945982424514631
491	ENSG00000109079	TNFAIP1	TNF alpha induced protein 1	3.90790768330896e-11	0.94414910027419
492	ENSG00000135956	TMEM127	transmembrane protein 127	4.62649095152749e-14	0.942913452509561
493	ENSG00000178188	SH2B1	SH2B adaptor protein 1	9.61544358370877e-15	0.942856313826359
494	ENSG00000130764	LRRC47	leucine rich repeat containing 47	2.72288769184852e-13	0.942651486683075
495	ENSG00000165886	UBTD1	ubiquitin domain containing 1	6.43964722537189e-08	0.942487836600776
496	ENSG00000198113	TOR4A	torsin family 4 member A	1.06645310336833e-10	0.942338766458461
497	ENSG00000259956	RBM15B	RNA binding motif protein 15B	3.73068493134458e-17	0.942108487105608
498	ENSG00000164050	PLXNB1	plexin B1	8.98266515648315e-09	0.940167021791301
499	ENSG00000203950	RTL8A	retrotransposon Gag like 8A	1.30481554318682e-09	0.940043663153262
500	ENSG00000143294	PRCC	proline rich mitotic checkpoint control factor	3.5366922589768e-10	0.936672207146803
501	ENSG00000142871	CCN1	cellular communication network factor 1	1.89476639210464e-20	0.936589332042147
502	ENSG00000103365	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	4.41369477653614e-13	0.935807306769444
503	ENSG00000104885	DOT1L	DOT1 like histone lysine methyltransferase	9.95279289520817e-08	0.935500835266229
504	ENSG00000155816	FMN2	formin 2	1.46112678360374e-07	0.933477433217803
505	ENSG00000176903	PNMA1	PNMA family member 1	6.85390495755148e-14	0.933249559520622
506	ENSG00000030582	GRN	granulin precursor	4.85059719954962e-09	0.933069454444226
507	ENSG00000182117	NOP10	NOP10 ribonucleoprotein	6.65849779238559e-09	0.932707036520505
508	ENSG00000204592	HLA-E	major histocompatibility complex, class I, E	1.33521080111482e-12	0.932348280371924
509	ENSG00000137817	PARP6	poly(ADP-ribose) polymerase family member 6	1.44155394896167e-09	0.93225596339184
510	ENSG00000090975	PITPNM2	phosphatidylinositol transfer protein membrane associated 2	2.90764120648473e-07	0.931709296233911
511	ENSG00000162734	PEA15	proliferation and apoptosis adaptor protein 15	6.03837708063478e-19	0.931278951629972
512	ENSG00000113716	HMGXB3	HMG-box containing 3	1.74209229216318e-11	0.930586677589836
513	ENSG00000090470	PDCD7	programmed cell death 7	1.12102809044972e-08	0.929993013752015
514	ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	1.53609864851107e-11	0.928151882553819
515	ENSG00000141458	NPC1	NPC intracellular cholesterol transporter 1	9.22740157723063e-09	0.928067169629004
516	ENSG00000100028	SNRPD3	small nuclear ribonucleoprotein D3 polypeptide	1.63965094975891e-12	0.927996448912263
517	ENSG00000131043	AAR2	AAR2 splicing factor	6.09416367474569e-08	0.927622780645347
518	ENSG00000197081	IGF2R	insulin like growth factor 2 receptor	1.81000219023874e-14	0.926927363441787
519	ENSG00000176101	SSNA1	SS nuclear autoantigen 1	2.58808501522545e-11	0.926206553781494
520	ENSG00000105698	USF2	upstream transcription factor 2, c-fos interacting	2.28482754863843e-14	0.924551259579821
521	ENSG00000103257	SLC7A5	solute carrier family 7 member 5	2.10544180351573e-07	0.924180118393993
522	ENSG00000137221	TJAP1	tight junction associated protein 1	1.39860581600211e-07	0.923145327222756
523	ENSG00000140948	ZCCHC14	zinc finger CCHC-type containing 14	2.75698746222983e-09	0.92311143871173
524	ENSG00000131148	EMC8	ER membrane protein complex subunit 8	1.16993151803316e-09	0.922328735083227
525	ENSG00000141867	BRD4	bromodomain containing 4	1.20408219042144e-09	0.922108987721288
526	ENSG00000159720	ATP6V0D1	ATPase H+ transporting V0 subunit d1	4.75807632291106e-12	0.921578496605205
527	ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family	5.30670446522546e-14	0.921557811208569
528	ENSG00000124535	WRNIP1	WRN helicase interacting protein 1	4.37607848347096e-10	0.919385787665441
529	ENSG00000100335	MIEF1	mitochondrial elongation factor 1	3.91268290541126e-10	0.918709304850041
530	ENSG00000176248	ANAPC2	anaphase promoting complex subunit 2	2.63021401600664e-11	0.918512631248116
531	ENSG00000198837	DENND4B	DENN domain containing 4B	2.07294179863642e-11	0.918101561424688
532	ENSG00000173218	VANGL1	VANGL planar cell polarity protein 1	8.25385272094308e-07	0.917492748011974
533	ENSG00000125875	TBC1D20	TBC1 domain family member 20	7.00494231982141e-10	0.915384184572233
534	ENSG00000143373	ZNF687	zinc finger protein 687	1.21868418941008e-06	0.914651479077542
535	ENSG00000120896	SORBS3	sorbin and SH3 domain containing 3	1.12783154701468e-16	0.914146850762481
536	ENSG00000135966	TGFBRAP1	transforming growth factor beta receptor associated protein 1	1.90055415819376e-08	0.913946245129205
537	ENSG00000111707	SUDS3	SDS3 homolog, SIN3A corepressor complex component	1.5499181269946e-07	0.912868226699146
538	ENSG00000139405	RITA1	RBPJ interacting and tubulin associated 1	1.28465551233135e-08	0.912652515419077
539	ENSG00000188042	ARL4C	ADP ribosylation factor like GTPase 4C	1.58390075280924e-07	0.912627071282148
540	ENSG00000261221	ZNF865	zinc finger protein 865	2.10914343797387e-08	0.912434776964008
541	ENSG00000166224	SGPL1	sphingosine-1-phosphate lyase 1	9.69624429879134e-11	0.91216188593945
542	ENSG00000131446	MGAT1	alpha-1,3-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase	4.17885425030841e-18	0.911150741319061
543	ENSG00000144567	RETREG2	reticulophagy regulator family member 2	3.71894644209364e-17	0.910616341677074
544	ENSG00000136802	LRRC8A	leucine rich repeat containing 8 VRAC subunit A	6.57739533757717e-09	0.91042834012094
545	ENSG00000143740	SNAP47	synaptosome associated protein 47	6.30583336350119e-08	0.908952431222162
546	ENSG00000101986	ABCD1	ATP binding cassette subfamily D member 1	4.3528357887461e-09	0.908849413383381
547	ENSG00000114125	RNF7	ring finger protein 7	2.78880070957854e-09	0.9074826423188
548	ENSG00000188636	RTL6	retrotransposon Gag like 6	1.08457156790252e-10	0.905600386533601
549	ENSG00000153976	HS3ST3A1	heparan sulfate-glucosamine 3-sulfotransferase 3A1	1.16872855020276e-12	0.901764767170733
550	ENSG00000131773	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3	3.67577789325058e-11	0.900817503287071
551	ENSG00000108828	VAT1	vesicle amine transport 1	2.6753460418265e-08	0.900397355890635
552	ENSG00000014164	ZC3H3	zinc finger CCCH-type containing 3	3.11234794331548e-07	0.897903924236972
553	ENSG00000143479	DYRK3	dual specificity tyrosine phosphorylation regulated kinase 3	1.96866217510226e-07	0.897261363209167
554	ENSG00000177192	PUS1	pseudouridine synthase 1	5.51825870772213e-11	0.897239758873439
555	ENSG00000123136	DDX39A	DExD-box helicase 39A	3.54992255850783e-07	0.893621752437925
556	ENSG00000103326	CAPN15	calpain 15	4.88058649221172e-14	0.891575456002864
