	Row.names	Symbol	Gene.name	padj	log2FoldChange
273	ENSG00000146540	C7orf50	chromosome 7 open reading frame 50	1.47552664757426e-16	-1.50184246218492
274	ENSG00000160446	ZDHHC12	zinc finger DHHC-type palmitoyltransferase 12	3.24389415711006e-07	-1.50084398145052
275	ENSG00000125375	DMAC2L	distal membrane arm assembly complex 2 like	3.17293573355495e-08	-1.49336364827725
276	ENSG00000140740	UQCRC2	ubiquinol-cytochrome c reductase core protein 2	4.91472085502105e-46	-1.49295884013153
277	ENSG00000152952	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2	1.36442804286526e-17	-1.4903934944346
278	ENSG00000055147	FAM114A2	family with sequence similarity 114 member A2	7.47954024737027e-09	-1.48884597509759
279	ENSG00000113391	FAM172A	family with sequence similarity 172 member A	2.1738787183452e-07	-1.48873437332615
280	ENSG00000164104	HMGB2	high mobility group box 2	1.06264777405722e-14	-1.48817459963542
281	ENSG00000198707	CEP290	centrosomal protein 290	1.40021879466048e-20	-1.48711683494213
282	ENSG00000155660	PDIA4	protein disulfide isomerase family A member 4	1.04693908293293e-19	-1.48536103658166
283	ENSG00000110455	ACCS	1-aminocyclopropane-1-carboxylate synthase homolog (inactive)	1.16214144401618e-09	-1.47486718593563
284	ENSG00000148481	MINDY3	MINDY lysine 48 deubiquitinase 3	1.05185203539395e-08	-1.46922359887053
285	ENSG00000122952	ZWINT	ZW10 interacting kinetochore protein	2.16663188786784e-10	-1.46783291845504
286	ENSG00000113368	LMNB1	lamin B1	7.78703895072938e-10	-1.46038335644803
287	ENSG00000120254	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like	8.96413693015056e-28	-1.45722923228781
288	ENSG00000101003	GINS1	GINS complex subunit 1	3.85191055696107e-08	-1.45722101583181
289	ENSG00000125520	SLC2A4RG	SLC2A4 regulator	1.49465340339725e-19	-1.45615375817624
290	ENSG00000114054	PCCB	propionyl-CoA carboxylase subunit beta	2.00602444856987e-08	-1.45413766203287
291	ENSG00000115884	SDC1	syndecan 1	1.90825868417821e-11	-1.45311442449382
292	ENSG00000149311	ATM	ATM serine/threonine kinase	1.15863128083034e-19	-1.45283816561025
293	ENSG00000214193	SH3D21	SH3 domain containing 21	2.36728090658937e-11	-1.45039096646368
294	ENSG00000167513	CDT1	chromatin licensing and DNA replication factor 1	4.40451936848793e-10	-1.45037765755889
295	ENSG00000197415	VEPH1	ventricular zone expressed PH domain containing 1	2.60915111101735e-08	-1.44929366125434
296	ENSG00000137944	KYAT3	kynurenine aminotransferase 3	6.98187164297643e-09	-1.44463487224458
297	ENSG00000140450	ARRDC4	arrestin domain containing 4	9.43484812116881e-07	-1.44278239319245
298	ENSG00000204536	CCHCR1	coiled-coil alpha-helical rod protein 1	3.1406962721563e-08	-1.44256323824627
299	ENSG00000178904	DPY19L3	dpy-19 like C-mannosyltransferase 3	5.07829748522106e-09	-1.44252774753093
300	ENSG00000149292	TTC12	tetratricopeptide repeat domain 12	8.74096196827891e-11	-1.43976425653471
301	ENSG00000101773	RBBP8	RB binding protein 8, endonuclease	2.84504951200034e-11	-1.43850517515509
302	ENSG00000106692	FKTN	fukutin	1.41506330228473e-07	-1.4376538306137
303	ENSG00000149179	C11orf49	chromosome 11 open reading frame 49	8.97537849384611e-17	-1.43627561854444
304	ENSG00000169189	NSMCE1	NSE1 homolog, SMC5-SMC6 complex component	4.2058067210858e-14	-1.43626072297309
305	ENSG00000140854	KATNB1	katanin regulatory subunit B1	2.1510270120231e-11	-1.4343363619003
306	ENSG00000101412	E2F1	E2F transcription factor 1	6.47655020166905e-08	-1.43348718768933
307	ENSG00000155755	TMEM237	transmembrane protein 237	1.83869269568595e-12	-1.43192953867924
308	ENSG00000172965	MIR4435-2HG	MIR4435-2 host gene	7.7501730468179e-13	-1.43056696581147
309	ENSG00000251022	THAP9-AS1	THAP9 antisense RNA 1	8.73466519836333e-07	-1.42194889058531
310	ENSG00000124207	CSE1L	chromosome segregation 1 like	1.10518306280253e-18	-1.42102879035449
311	ENSG00000183010	PYCR1	pyrroline-5-carboxylate reductase 1	8.12382986794954e-11	-1.41746605618124
312	ENSG00000129317	PUS7L	pseudouridine synthase 7 like	1.015629182038e-08	-1.41349182109837
313	ENSG00000158856	DMTN	dematin actin binding protein	5.69211041239921e-09	-1.41219066259438
314	ENSG00000117632	STMN1	stathmin 1	1.72204107183152e-15	-1.41177624322605
315	ENSG00000132646	PCNA	proliferating cell nuclear antigen	2.86762535889131e-26	-1.41129495550296
316	ENSG00000119471	HSDL2	hydroxysteroid dehydrogenase like 2	1.10101930254648e-16	-1.41087414592683
317	ENSG00000114268	PFKFB4	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 4	1.33083541388969e-09	-1.4068518516043
318	ENSG00000115866	DARS1	aspartyl-tRNA synthetase 1	9.9161295389875e-27	-1.40609363544447
319	ENSG00000110315	RNF141	ring finger protein 141	5.5510000423497e-13	-1.40581265427205
320	ENSG00000149929	HIRIP3	HIRA interacting protein 3	2.77524273464669e-09	-1.40493304419729
321	ENSG00000087842	PIR	pirin	4.40855170030412e-07	-1.40220196918866
322	ENSG00000105255	FSD1	fibronectin type III and SPRY domain containing 1	1.09690672504384e-08	-1.40129548368581
323	ENSG00000071794	HLTF	helicase like transcription factor	1.57899100194696e-12	-1.39710872040701
324	ENSG00000133706	LARS1	leucyl-tRNA synthetase 1	2.98496169181348e-23	-1.39607936226128
325	ENSG00000146674	IGFBP3	insulin like growth factor binding protein 3	3.75202608017772e-12	-1.39444352531807
326	ENSG00000136521	NDUFB5	NADH:ubiquinone oxidoreductase subunit B5	3.88331753586758e-15	-1.39425901577889
327	ENSG00000080493	SLC4A4	solute carrier family 4 member 4	5.31030424001375e-09	-1.39420366259422
328	ENSG00000147905	ZCCHC7	zinc finger CCHC-type containing 7	5.65529076933938e-08	-1.38972523493539
329	ENSG00000002549	LAP3	leucine aminopeptidase 3	5.07768112844808e-15	-1.3883437203194
330	ENSG00000188641	DPYD	dihydropyrimidine dehydrogenase	4.2686487367703e-07	-1.38796723616666
331	ENSG00000138002	IFT172	intraflagellar transport 172	1.18327410853334e-10	-1.38572993858076
332	ENSG00000064545	TMEM161A	transmembrane protein 161A	8.81442965040032e-07	-1.38437345708794
333	ENSG00000168010	ATG16L2	autophagy related 16 like 2	4.97307257078919e-12	-1.38414476445603
334	ENSG00000100983	GSS	glutathione synthetase	3.68115889112891e-14	-1.38274439736335
335	ENSG00000145604	SKP2	S-phase kinase associated protein 2	4.20120797670732e-08	-1.37938074407663
336	ENSG00000126522	ASL	argininosuccinate lyase	2.00698391184896e-09	-1.37905088807109
337	ENSG00000119927	GPAM	glycerol-3-phosphate acyltransferase, mitochondrial	3.47144983529667e-12	-1.377977396361
338	ENSG00000119681	LTBP2	latent transforming growth factor beta binding protein 2	2.0880709917878e-27	-1.37678545581889
339	ENSG00000123739	PLA2G12A	phospholipase A2 group XIIA	2.47757884414052e-10	-1.37579335055338
340	ENSG00000198648	STK39	serine/threonine kinase 39	5.97024498549602e-12	-1.37575701905677
341	ENSG00000150760	DOCK1	dedicator of cytokinesis 1	2.62575088257112e-18	-1.37552285230212
342	ENSG00000130638	ATXN10	ataxin 10	7.15231377639371e-16	-1.36476739917915
343	ENSG00000099622	CIRBP	cold inducible RNA binding protein	1.17759334754959e-13	-1.36321353641328
344	ENSG00000143314	MRPL24	mitochondrial ribosomal protein L24	8.94568638787757e-13	-1.36124197074844
345	ENSG00000133026	MYH10	myosin heavy chain 10	1.47516213542722e-21	-1.36068830056975
346	ENSG00000133131	MORC4	MORC family CW-type zinc finger 4	1.9478406136027e-12	-1.36043472879558
347	ENSG00000135069	PSAT1	phosphoserine aminotransferase 1	1.86872652476424e-07	-1.36003674058872
348	ENSG00000227051	C14orf132	chromosome 14 open reading frame 132	8.9954068572276e-12	-1.35992266282823
349	ENSG00000184178	SCFD2	sec1 family domain containing 2	1.16651099451222e-10	-1.3543055689229
350	ENSG00000162496	DHRS3	dehydrogenase/reductase 3	9.75206577654722e-13	-1.34864309070052
351	ENSG00000136108	CKAP2	cytoskeleton associated protein 2	4.47506256552013e-07	-1.34853005949686
352	ENSG00000144218	AFF3	AF4/FMR2 family member 3	8.43523091902037e-08	-1.34591496007299
353	ENSG00000065029	ZNF76	zinc finger protein 76	7.92324137574525e-08	-1.34137806010217
354	ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase	2.69539069326734e-10	-1.34136073414312
355	ENSG00000057019	DCBLD2	discoidin, CUB and LCCL domain containing 2	2.13377298060038e-18	-1.33921692122511
356	ENSG00000151503	NCAPD3	non-SMC condensin II complex subunit D3	9.7552679724198e-11	-1.33857685503897
357	ENSG00000198836	OPA1	OPA1 mitochondrial dynamin like GTPase	9.02710016095273e-16	-1.33820471031107
358	ENSG00000104812	GYS1	glycogen synthase 1	1.69683300834323e-32	-1.33811558872125
359	ENSG00000014824	SLC30A9	solute carrier family 30 member 9	1.50043853499702e-12	-1.33686893956341
360	ENSG00000113810	SMC4	structural maintenance of chromosomes 4	2.59741719327223e-11	-1.33686651684741
361	ENSG00000147419	CCDC25	coiled-coil domain containing 25	6.88589050080796e-13	-1.33620132361479
362	ENSG00000118965	WDR35	WD repeat domain 35	4.0482143054647e-08	-1.33233442643298
363	ENSG00000077232	DNAJC10	DnaJ heat shock protein family (Hsp40) member C10	3.21140971335311e-27	-1.33166899043719
364	ENSG00000132182	NUP210	nucleoporin 210	1.8844457970169e-10	-1.33144628637614
365	ENSG00000138078	PREPL	prolyl endopeptidase like	5.35889149418277e-16	-1.33031656170319
366	ENSG00000067798	NAV3	neuron navigator 3	3.08451822728187e-15	-1.32485310814574
367	ENSG00000104164	BLOC1S6	biogenesis of lysosomal organelles complex 1 subunit 6	3.61971013640582e-09	-1.31900001399924
368	ENSG00000137815	RTF1	RTF1 homolog, Paf1/RNA polymerase II complex component	6.65424631072056e-15	-1.31776435566354
369	ENSG00000168067	MAP4K2	mitogen-activated protein kinase kinase kinase kinase 2	1.17065851232677e-07	-1.31727676517126
370	ENSG00000181789	COPG1	COPI coat complex subunit gamma 1	2.769918235786e-18	-1.31661377295618
371	ENSG00000174851	YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein	1.36514021603927e-08	-1.31460549412902
372	ENSG00000119906	SLF2	SMC5-SMC6 complex localization factor 2	9.34343723322317e-12	-1.30914053652516
373	ENSG00000073060	SCARB1	scavenger receptor class B member 1	1.29994095277158e-11	-1.3071006074996
374	ENSG00000114021	NIT2	nitrilase family member 2	2.432194939727e-08	-1.30566419283302
375	ENSG00000104738	MCM4	minichromosome maintenance complex component 4	2.52370681186135e-16	-1.30519976849027
376	ENSG00000101938	CHRDL1	chordin like 1	5.03084690223733e-12	-1.30080519539214
377	ENSG00000159423	ALDH4A1	aldehyde dehydrogenase 4 family member A1	1.12018028622418e-11	-1.29429921805055
378	ENSG00000120699	EXOSC8	exosome component 8	9.28724385770503e-08	-1.29187161470671
379	ENSG00000198682	PAPSS2	3'-phosphoadenosine 5'-phosphosulfate synthase 2	3.37651552733687e-22	-1.29093095336548
380	ENSG00000116918	TSNAX	translin associated factor X	8.5449904130517e-08	-1.29033490186179
381	ENSG00000116752	BCAS2	BCAS2 pre-mRNA processing factor	1.38491533209532e-10	-1.28972471652973
382	ENSG00000144824	PHLDB2	pleckstrin homology like domain family B member 2	9.74255273462816e-09	-1.28912881223724
383	ENSG00000131373	HACL1	2-hydroxyacyl-CoA lyase 1	5.27287914832861e-07	-1.2882463757765
384	ENSG00000077514	POLD3	DNA polymerase delta 3, accessory subunit	8.92730759222849e-07	-1.28812563833942
385	ENSG00000151806	GUF1	GUF1 homolog, GTPase	1.11209633709051e-10	-1.2840361597137
386	ENSG00000111602	TIMELESS	timeless circadian regulator	6.64216602881050e-11	-1.27940210525861
387	ENSG00000100504	PYGL	glycogen phosphorylase L	1.39364929708047e-12	-1.27937633402278
388	ENSG00000104765	BNIP3L	BCL2 interacting protein 3 like	2.99921676667551e-23	-1.27891393637311
389	ENSG00000135480	KRT7	keratin 7	5.51169352811366e-14	-1.27659428700684
390	ENSG00000166086	JAM3	junctional adhesion molecule 3	7.17245906170155e-16	-1.2760150209049
391	ENSG00000123213	NLN	neurolysin	2.76312040942846e-13	-1.27433517981341
392	ENSG00000102763	VWA8	von Willebrand factor A domain containing 8	3.74732847322858e-14	-1.27158805898858
393	ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2	1.39052779960235e-14	-1.27027852323135
394	ENSG00000230590	FTX	FTX transcript, XIST regulator	3.30128490489942e-08	-1.25966774830878
395	ENSG00000198692	EIF1AY	eukaryotic translation initiation factor 1A Y-linked	8.97935567120727e-08	-1.25812728581448
396	ENSG00000123416	TUBA1B	tubulin alpha 1b	5.04897784364594e-25	-1.258116316214
397	ENSG00000173992	CCS	copper chaperone for superoxide dismutase	3.40690830461456e-09	-1.25603112194734
398	ENSG00000048740	CELF2	CUGBP Elav-like family member 2	4.75275937491502e-21	-1.25425401872163
399	ENSG00000178802	MPI	mannose phosphate isomerase	2.49060232228462e-09	-1.25168316762532
400	ENSG00000137831	UACA	uveal autoantigen with coiled-coil domains and ankyrin repeats	4.14155742259598e-07	-1.25000231165044
401	ENSG00000135778	NTPCR	nucleoside-triphosphatase, cancer-related	1.10744537802827e-11	-1.24811589897212
402	ENSG00000163050	COQ8A	coenzyme Q8A	1.66717053020234e-10	-1.23366612039124
403	ENSG00000113083	LOX	lysyl oxidase	2.70892614942562e-14	-1.23034688921803
404	ENSG00000162733	DDR2	discoidin domain receptor tyrosine kinase 2	5.81891995463324e-16	-1.22988919650824
405	ENSG00000106261	ZKSCAN1	zinc finger with KRAB and SCAN domains 1	1.78961246126364e-13	-1.22279601448542
406	ENSG00000163714	U2SURP	U2 snRNP associated SURP domain containing	4.32136319238903e-08	-1.21983784809561
407	ENSG00000122299	ZC3H7A	zinc finger CCCH-type containing 7A	1.04854732745866e-09	-1.21880171741869
408	ENSG00000111358	GTF2H3	general transcription factor IIH subunit 3	3.4394200679756e-07	-1.21798858176898
409	ENSG00000144810	COL8A1	collagen type VIII alpha 1 chain	7.38012338704856e-23	-1.21641150091563
410	ENSG00000099250	NRP1	neuropilin 1	2.13806508401731e-08	-1.21543828473332
411	ENSG00000112308	C6orf62	chromosome 6 open reading frame 62	2.13413643242028e-16	-1.2143578030846
412	ENSG00000136279	DBNL	drebrin like	8.13033918000324e-15	-1.21329440340164
413	ENSG00000164961	WASHC5	WASH complex subunit 5	7.25560313961926e-16	-1.21028821489846
414	ENSG00000137700	SLC37A4	solute carrier family 37 member 4	5.74820567148827e-08	-1.20781381703294
415	ENSG00000140395	WDR61	WD repeat domain 61	1.14621081580907e-13	-1.20662242148236
416	ENSG00000128973	CLN6	CLN6 transmembrane ER protein	1.47235638875131e-07	-1.20630175084133
417	ENSG00000117906	RCN2	reticulocalbin 2	1.35462302856301e-11	-1.20209954644309
418	ENSG00000113318	MSH3	mutS homolog 3	7.61299338331579e-07	-1.19977474260121
419	ENSG00000141971	MVB12A	multivesicular body subunit 12A	1.28455717377253e-06	-1.19969892271975
420	ENSG00000134900	TPP2	tripeptidyl peptidase 2	1.2356687404024e-11	-1.19815580346582
421	ENSG00000064042	LIMCH1	LIM and calponin homology domains 1	8.041421919897e-15	-1.19510682344453
422	ENSG00000253729	PRKDC	protein kinase, DNA-activated, catalytic subunit	1.3111016791594e-16	-1.19495004530509
423	ENSG00000130413	STK33	serine/threonine kinase 33	1.64595520759734e-08	-1.19441455347175
424	ENSG00000110756	HPS5	HPS5 biogenesis of lysosomal organelles complex 2 subunit 2	9.01372067345064e-08	-1.1920693937446
425	ENSG00000162337	LRP5	LDL receptor related protein 5	2.31883628352245e-08	-1.19047567400275
426	ENSG00000147687	TATDN1	TatD DNase domain containing 1	5.8710172498122e-07	-1.18570828397673
427	ENSG00000164237	CMBL	carboxymethylenebutenolidase homolog	9.57839948396708e-08	-1.18525691833321
428	ENSG00000141510	TP53	tumor protein p53	2.55380571545044e-19	-1.18491731435695
429	ENSG00000178057	NDUFAF3	NADH:ubiquinone oxidoreductase complex assembly factor 3	2.24629830500743e-14	-1.18324822161249
430	ENSG00000198677	TTC37	tetratricopeptide repeat domain 37	1.39339644983258e-08	-1.18210349694538
431	ENSG00000072274	TFRC	transferrin receptor	3.47348975553763e-15	-1.18072337074773
432	ENSG00000142687	KIAA0319L	KIAA0319 like	1.89908366143745e-17	-1.18027155197555
433	ENSG00000112118	MCM3	minichromosome maintenance complex component 3	2.46319104296079e-11	-1.17520602466348
434	ENSG00000010704	HFE	homeostatic iron regulator	3.33627747335807e-07	-1.17512956463579
435	ENSG00000119333	DYNC2I2	dynein 2 intermediate chain 2	1.91828525451883e-12	-1.17342999539804
436	ENSG00000174738	NR1D2	nuclear receptor subfamily 1 group D member 2	9.59883810023415e-15	-1.17298104593646
437	ENSG00000040275	SPDL1	spindle apparatus coiled-coil protein 1	1.09219227793612e-07	-1.17291974844458
438	ENSG00000185189	NRBP2	nuclear receptor binding protein 2	1.21864814536797e-09	-1.1678164494901
439	ENSG00000198589	LRBA	LPS responsive beige-like anchor protein	4.93663543125242e-09	-1.16584589460527
440	ENSG00000088325	TPX2	TPX2 microtubule nucleation factor	1.05275513965779e-06	-1.16541260475566
441	ENSG00000132485	ZRANB2	zinc finger RANBP2-type containing 2	5.54964713127918e-09	-1.16376705137569
442	ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12	2.93428944134466e-13	-1.1600724881883
443	ENSG00000100578	KIAA0586	KIAA0586	1.29046199191699e-06	-1.15844402838203
444	ENSG00000120008	WDR11	WD repeat domain 11	1.11490045368694e-14	-1.15756988065114
445	ENSG00000175054	ATR	ATR serine/threonine kinase	3.5556096683506e-07	-1.15743805336741
446	ENSG00000164308	ERAP2	endoplasmic reticulum aminopeptidase 2	9.32255121721196e-17	-1.15569434888713
447	ENSG00000143401	ANP32E	acidic nuclear phosphoprotein 32 family member E	9.11617916063059e-15	-1.1545324675204
448	ENSG00000153944	MSI2	musashi RNA binding protein 2	2.79410056256518e-12	-1.15315390156822
449	ENSG00000159267	HLCS	holocarboxylase synthetase	1.23565202434714e-08	-1.14769539003679
450	ENSG00000117758	STX12	syntaxin 12	1.47016836150719e-07	-1.14513812522074
451	ENSG00000136731	UGGT1	UDP-glucose glycoprotein glucosyltransferase 1	1.59907959202935e-20	-1.14291208799582
452	ENSG00000119041	GTF3C3	general transcription factor IIIC subunit 3	1.38321468998481e-06	-1.14070857575
453	ENSG00000126602	TRAP1	TNF receptor associated protein 1	7.43866160291115e-09	-1.13598730145043
454	ENSG00000185238	PRMT3	protein arginine methyltransferase 3	8.49399888145466e-07	-1.13256034499384
455	ENSG00000163344	PMVK	phosphomevalonate kinase	4.09702138110106e-07	-1.1305653733139
456	ENSG00000182013	PNMA8A	PNMA family member 8A	1.48345551914614e-06	-1.12819380753058
457	ENSG00000108854	SMURF2	SMAD specific E3 ubiquitin protein ligase 2	2.23607702539141e-10	-1.12808896855615
458	ENSG00000184640	SEPTIN9	septin 9	2.82614127701142e-14	-1.12378418551463
459	ENSG00000270647	TAF15	TATA-box binding protein associated factor 15	1.11274786959316e-11	-1.12323613761256
460	ENSG00000197043	ANXA6	annexin A6	5.75894288432496e-12	-1.1222959108115
461	ENSG00000137942	FNBP1L	formin binding protein 1 like	1.06571522122477e-06	-1.12133443223085
462	ENSG00000171130	ATP6V0E2	ATPase H+ transporting V0 subunit e2	1.55022186025036e-08	-1.11996650810144
463	ENSG00000074695	LMAN1	lectin, mannose binding 1	5.92240619265811e-23	-1.11577389678594
464	ENSG00000082212	ME2	malic enzyme 2	3.41880508110428e-12	-1.11176155729306
465	ENSG00000118873	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2	3.08748736216492e-10	-1.11071299976001
466	ENSG00000073969	NSF	N-ethylmaleimide sensitive factor, vesicle fusing ATPase	4.82615577389961e-10	-1.10854753236428
467	ENSG00000174780	SRP72	signal recognition particle 72	4.78590295628948e-20	-1.10842153999049
468	ENSG00000124920	MYRF	myelin regulatory factor	1.70659814768229e-26	-1.10584274553923
469	ENSG00000109084	TMEM97	transmembrane protein 97	1.34815911398432e-06	-1.10212005204194
470	ENSG00000173068	BNC2	basonuclin 2	2.71772706869793e-07	-1.10091718126042
471	ENSG00000044574	HSPA5	heat shock protein family A (Hsp70) member 5	1.69706413290682e-14	-1.09922015606293
472	ENSG00000106628	POLD2	DNA polymerase delta 2, accessory subunit	9.90450624269647e-13	-1.09914156077442
473	ENSG00000129484	PARP2	poly(ADP-ribose) polymerase 2	1.17090535283226e-06	-1.09613147028792
474	ENSG00000184347	SLIT3	slit guidance ligand 3	1.29401362573269e-15	-1.09507711404605
475	ENSG00000026103	FAS	Fas cell surface death receptor	9.34639696903188e-09	-1.09199175983248
476	ENSG00000001497	LAS1L	LAS1 like ribosome biogenesis factor	2.18698417152646e-08	-1.08810684467606
477	ENSG00000155827	RNF20	ring finger protein 20	1.33721587678114e-06	-1.08807273911462
478	ENSG00000138119	MYOF	myoferlin	5.93384605453841e-13	-1.08530783058281
479	ENSG00000133704	IPO8	importin 8	1.07386094885893e-07	-1.08394090859462
480	ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C	4.31860913869524e-09	-1.08360229675758
481	ENSG00000110074	FOXRED1	FAD dependent oxidoreductase domain containing 1	9.65023665685042e-10	-1.07733346261163
482	ENSG00000115380	EFEMP1	EGF containing fibulin extracellular matrix protein 1	6.01770325680587e-07	-1.07385112858773
483	ENSG00000117748	RPA2	replication protein A2	1.30181945303655e-06	-1.07377973968954
484	ENSG00000166508	MCM7	minichromosome maintenance complex component 7	6.45140649251076e-11	-1.07152886600725
485	ENSG00000205581	HMGN1	high mobility group nucleosome binding domain 1	1.47713611719669e-11	-1.06781488591273
486	ENSG00000122218	COPA	COPI coat complex subunit alpha	1.1412515039267e-14	-1.06577012422659
487	ENSG00000119522	DENND1A	DENN domain containing 1A	7.42242247872885e-07	-1.06298633453047
488	ENSG00000103544	VPS35L	VPS35 endosomal protein sorting factor like	6.4645841524158e-09	-1.0625156108958
489	ENSG00000092108	SCFD1	sec1 family domain containing 1	3.69772434077421e-07	-1.06245613698777
490	ENSG00000115758	ODC1	ornithine decarboxylase 1	1.68283696856605e-27	-1.0600663278205
491	ENSG00000112186	CAP2	cyclase associated actin cytoskeleton regulatory protein 2	1.95619825660628e-09	-1.05799837661716
492	ENSG00000163710	PCOLCE2	procollagen C-endopeptidase enhancer 2	1.28634986203051e-09	-1.05760398821376
493	ENSG00000188153	COL4A5	collagen type IV alpha 5 chain	2.11176881870938e-07	-1.05432680435239
494	ENSG00000156650	KAT6B	lysine acetyltransferase 6B	4.24774282311573e-07	-1.05237431737363
495	ENSG00000196230	TUBB	tubulin beta class I	6.59980899349379e-21	-1.05075289492153
496	ENSG00000170525	PFKFB3	6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3	6.27517391960641e-12	-1.04675530764587
497	ENSG00000028203	VEZT	vezatin, adherens junctions transmembrane protein	1.76912773324344e-14	-1.03504380065654
498	ENSG00000122786	CALD1	caldesmon 1	8.43942568414572e-15	-1.03307598674647
499	ENSG00000110344	UBE4A	ubiquitination factor E4A	3.77020809965086e-11	-1.03106517822593
500	ENSG00000116641	DOCK7	dedicator of cytokinesis 7	2.24262941608545e-15	-1.02812734798996
501	ENSG00000164070	HSPA4L	heat shock protein family A (Hsp70) member 4 like	1.34188459161108e-09	-1.02765106038731
502	ENSG00000130005	GAMT	guanidinoacetate N-methyltransferase	7.23507342341508e-09	-1.02730392546911
503	ENSG00000278540	ACACA	acetyl-CoA carboxylase alpha	1.60584732633947e-08	-1.02295889126098
504	ENSG00000106049	HIBADH	3-hydroxyisobutyrate dehydrogenase	3.04526785672227e-07	-1.01903035764861
505	ENSG00000106460	TMEM106B	transmembrane protein 106B	1.26901623821285e-09	-1.00802018840172
506	ENSG00000100714	MTHFD1	methylenetetrahydrofolate dehydrogenase, cyclohydrolase and formyltetrahydrofolate synthetase 1	7.43688971087532e-10	-1.00697442456596
507	ENSG00000245532	NEAT1	nuclear paraspeckle assembly transcript 1	1.61417911997444e-14	-1.00678148420156
508	ENSG00000133835	HSD17B4	hydroxysteroid 17-beta dehydrogenase 4	1.00103907447706e-10	-1.00555297300346
509	ENSG00000156976	EIF4A2	eukaryotic translation initiation factor 4A2	1.24215947908301e-24	-1.00456242563035
510	ENSG00000165983	PTER	phosphotriesterase related	7.46020914098627e-07	-1.00341661943649
511	ENSG00000055044	NOP58	NOP58 ribonucleoprotein	8.90427015227288e-10	-1.00224385314103
512	ENSG00000182670	TTC3	tetratricopeptide repeat domain 3	1.72266935703147e-08	-1.00027556114602
513	ENSG00000137500	CCDC90B	coiled-coil domain containing 90B	8.04444694395717e-08	-0.999185453172525
514	ENSG00000135486	HNRNPA1	heterogeneous nuclear ribonucleoprotein A1	1.93102138484229e-16	-0.993988416961553
515	ENSG00000138768	USO1	USO1 vesicle transport factor	1.66898031215905e-07	-0.990633574301407
516	ENSG00000188352	FOCAD	focadhesin	4.80213246699299e-09	-0.990245690706427
517	ENSG00000156110	ADK	adenosine kinase	6.58240470568237e-07	-0.990161052669443
518	ENSG00000065534	MYLK	myosin light chain kinase	1.21350371256581e-08	-0.990156177525336
519	ENSG00000163872	YEATS2	YEATS domain containing 2	9.03523495941943e-08	-0.988499011519761
520	ENSG00000188229	TUBB4B	tubulin beta 4B class IVb	3.61301897013133e-25	-0.987119985614858
521	ENSG00000132300	PTCD3	pentatricopeptide repeat domain 3	5.20518680242335e-09	-0.984939723621778
522	ENSG00000082898	XPO1	exportin 1	6.24181357182408e-07	-0.982864519130257
523	ENSG00000134575	ACP2	acid phosphatase 2, lysosomal	1.52201017657454e-06	-0.980588295878551
524	ENSG00000184014	DENND5A	DENN domain containing 5A	1.6881485946786e-09	-0.979777116792371
525	ENSG00000172831	CES2	carboxylesterase 2	9.0511654847304e-07	-0.978204671758517
526	ENSG00000039560	RAI14	retinoic acid induced 14	3.57394720666451e-19	-0.97607434050012
527	ENSG00000132199	ENOSF1	enolase superfamily member 1	1.57534797499619e-08	-0.975731643900575
528	ENSG00000115365	LANCL1	LanC like 1	1.63986259833567e-08	-0.973195032141805
529	ENSG00000124193	SRSF6	serine and arginine rich splicing factor 6	1.19938485132293e-18	-0.971447310588528
530	ENSG00000170571	EMB	embigin	2.83964959230392e-07	-0.969681485871317
531	ENSG00000112339	HBS1L	HBS1 like translational GTPase	7.30945133097509e-07	-0.969606500377673
532	ENSG00000179222	MAGED1	MAGE family member D1	4.48408167750206e-11	-0.968843530402528
533	ENSG00000141959	PFKL	phosphofructokinase, liver type	1.79770128660571e-13	-0.964352566469926
534	ENSG00000121749	TBC1D15	TBC1 domain family member 15	4.48271081259779e-07	-0.960354607686408
535	ENSG00000076554	TPD52	tumor protein D52	8.78043668860339e-08	-0.960272645947446
536	ENSG00000140367	UBE2Q2	ubiquitin conjugating enzyme E2 Q2	1.07850154941569e-06	-0.959539793855581
537	ENSG00000134333	LDHA	lactate dehydrogenase A	3.88978128558175e-07	-0.957224148469718
538	ENSG00000136527	TRA2B	transformer 2 beta homolog	2.65873770046537e-11	-0.954245737254596
539	ENSG00000025796	SEC63	SEC63 homolog, protein translocation regulator	9.32108576909627e-12	-0.952825068372861
540	ENSG00000091436	MAP3K20	mitogen-activated protein kinase kinase kinase 20	1.19477169373623e-10	-0.94880645378615
541	ENSG00000115970	THADA	THADA armadillo repeat containing	1.07036128364899e-06	-0.935640095373282
