	Row.names	Symbol	Gene.name	padj	log2FoldChange
279	ENSG00000153976	HS3ST3A1	heparan sulfate-glucosamine 3-sulfotransferase 3A1	4.49617068066125e-19	1.07093625112217
280	ENSG00000178409	BEND3	BEN domain containing 3	9.79048386776962e-07	1.06641607174596
281	ENSG00000177732	SOX12	SRY-box transcription factor 12	1.06230929560575e-21	1.06248507101853
282	ENSG00000228300	FAM174C	family with sequence similarity 174 member C	7.08104512169925e-15	1.05745278642092
283	ENSG00000164949	GEM	GTP binding protein overexpressed in skeletal muscle	3.19938664948809e-13	1.05551017427035
284	ENSG00000032444	PNPLA6	patatin like phospholipase domain containing 6	1.00479784475356e-10	1.0534134210975
285	ENSG00000162413	KLHL21	kelch like family member 21	4.481571409147e-09	1.04926028118138
286	ENSG00000141569	TRIM65	tripartite motif containing 65	1.16373777474423e-10	1.04494935200183
287	ENSG00000188042	ARL4C	ADP ribosylation factor like GTPase 4C	1.58498939028649e-10	1.04287174407059
288	ENSG00000147416	ATP6V1B2	ATPase H+ transporting V1 subunit B2	3.86974414644754e-17	1.03914735178779
289	ENSG00000135446	CDK4	cyclin dependent kinase 4	1.95386102007138e-18	1.03871438555863
290	ENSG00000179431	FJX1	four-jointed box kinase 1	4.36729756648368e-14	1.03627349613378
291	ENSG00000168286	THAP11	THAP domain containing 11	2.5463227063146e-07	1.03414492978378
292	ENSG00000178773	CPNE7	copine 7	4.88207172086524e-07	1.03284114240198
293	ENSG00000171222	SCAND1	SCAN domain containing 1	1.77099766486874e-11	1.03096829717962
294	ENSG00000153395	LPCAT1	lysophosphatidylcholine acyltransferase 1	2.86908930083822e-15	1.03008425647235
295	ENSG00000172301	COPRS	coordinator of PRMT5 and differentiation stimulator	3.97601222775074e-10	1.02944336447934
296	ENSG00000133612	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	4.94466650154533e-20	1.02896739756161
297	ENSG00000111110	PPM1H	protein phosphatase, Mg2+/Mn2+ dependent 1H	2.40461424536939e-07	1.02399893182842
298	ENSG00000163399	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1	2.34666370469435e-09	1.02233054908258
299	ENSG00000161642	ZNF385A	zinc finger protein 385A	6.684951159535e-09	1.02084794530654
300	ENSG00000158828	PINK1	PTEN induced kinase 1	2.60376673713562e-07	1.02021095747211
301	ENSG00000124299	PEPD	peptidase D	2.90828644285516e-12	1.01386191435666
302	ENSG00000150990	DHX37	DEAH-box helicase 37	1.02773138841356e-07	1.01039276326628
303	ENSG00000144567	RETREG2	reticulophagy regulator family member 2	1.02321926720423e-21	1.01011777132235
304	ENSG00000141627	DYM	dymeclin	1.38527054530813e-11	1.00825227701475
305	ENSG00000145214	DGKQ	diacylglycerol kinase theta	3.75352034415668e-08	1.00717763289979
306	ENSG00000171621	SPSB1	splA/ryanodine receptor domain and SOCS box containing 1	2.06772210497151e-07	1.00561295639877
307	ENSG00000164576	SAP30L	SAP30 like	5.99790883308323e-08	1.00411572443693
308	ENSG00000214655	ZSWIM8	zinc finger SWIM-type containing 8	8.17000149110202e-07	1.00374149176535
309	ENSG00000076984	MAP2K7	mitogen-activated protein kinase kinase 7	2.31743887287508e-10	0.997935725666474
310	ENSG00000115216	NRBP1	nuclear receptor binding protein 1	6.93344137411872e-09	0.996437396970835
311	ENSG00000130165	ELOF1	elongation factor 1 homolog	6.42053675657062e-12	0.996346678412036
312	ENSG00000249992	TMEM158	transmembrane protein 158	4.81286233299633e-13	0.996027115396726
313	ENSG00000123595	RAB9A	RAB9A, member RAS oncogene family	1.02082506066784e-07	0.994907285755725
314	ENSG00000261221	ZNF865	zinc finger protein 865	1.78763588297065e-10	0.993587852176031
315	ENSG00000136158	SPRY2	sprouty RTK signaling antagonist 2	1.67472886675204e-08	0.985852402152246
316	ENSG00000075785	RAB7A	RAB7A, member RAS oncogene family	5.40900692096946e-16	0.977982605009418
317	ENSG00000158470	B4GALT5	beta-1,4-galactosyltransferase 5	4.47266820365544e-11	0.970355228354967
318	ENSG00000104915	STX10	syntaxin 10	7.12055314098035e-12	0.969190522293383
319	ENSG00000113161	HMGCR	3-hydroxy-3-methylglutaryl-CoA reductase	1.10767297015657e-06	0.969028250119151
320	ENSG00000180185	FAHD1	fumarylacetoacetate hydrolase domain containing 1	3.21117374363096e-09	0.967212211057936
321	ENSG00000162144	CYB561A3	cytochrome b561 family member A3	6.27594565202201e-12	0.967018387833041
322	ENSG00000110063	DCPS	decapping enzyme, scavenger	4.07460183999464e-07	0.96249948233905
323	ENSG00000146830	GIGYF1	GRB10 interacting GYF protein 1	3.63773423933707e-07	0.962398785967178
324	ENSG00000147872	PLIN2	perilipin 2	1.5730663661758e-09	0.96227602336985
325	ENSG00000047249	ATP6V1H	ATPase H+ transporting V1 subunit H	1.65865598899127e-10	0.962206963720129
326	ENSG00000112511	PHF1	PHD finger protein 1	7.0530140613753e-08	0.959870032759874
327	ENSG00000196422	PPP1R26	protein phosphatase 1 regulatory subunit 26	1.27734382247307e-10	0.959142037377389
328	ENSG00000155097	ATP6V1C1	ATPase H+ transporting V1 subunit C1	6.36671292524948e-08	0.955111188846151
329	ENSG00000108784	NAGLU	N-acetyl-alpha-glucosaminidase	4.67058996284935e-07	0.953220301237571
330	ENSG00000158109	TPRG1L	tumor protein p63 regulated 1 like	6.55170072923093e-09	0.952665793747785
331	ENSG00000117385	P3H1	prolyl 3-hydroxylase 1	1.06017072484871e-06	0.948281646458277
332	ENSG00000182117	NOP10	NOP10 ribonucleoprotein	2.92617056374882e-09	0.948039471913816
333	ENSG00000145685	LHFPL2	LHFPL tetraspan subfamily member 2	5.47345851924973e-15	0.94606900201618
334	ENSG00000103365	GGA2	golgi associated, gamma adaptin ear containing, ARF binding protein 2	3.19421185392116e-13	0.942118241197056
335	ENSG00000179632	MAF1	MAF1 homolog, negative regulator of RNA polymerase III	4.05015363250383e-12	0.941587476795673
336	ENSG00000108175	ZMIZ1	zinc finger MIZ-type containing 1	1.47471396788597e-17	0.937857683093834
337	ENSG00000196821	ILRUN	inflammation and lipid regulator with UBA-like and NBR1-like domains	1.29833149262005e-06	0.934679393797509
338	ENSG00000197081	IGF2R	insulin like growth factor 2 receptor	1.37651112640567e-14	0.932647509761129
339	ENSG00000165138	ANKS6	ankyrin repeat and sterile alpha motif domain containing 6	1.20558694834331e-11	0.932562050628923
340	ENSG00000112787	FBRSL1	fibrosin like 1	2.82282625246274e-08	0.926891452571557
341	ENSG00000166689	PLEKHA7	pleckstrin homology domain containing A7	1.61541901132899e-10	0.922584056699055
342	ENSG00000121060	TRIM25	tripartite motif containing 25	7.56496534313386e-13	0.921267288192616
343	ENSG00000160991	ORAI2	ORAI calcium release-activated calcium modulator 2	1.71140745264897e-11	0.920371095698222
344	ENSG00000178605	GTPBP6	GTP binding protein 6 (putative)	6.47945846253422e-09	0.916999796672721
345	ENSG00000154734	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	1.25073345450111e-10	0.916077522766836
346	ENSG00000214022	REPIN1	replication initiator 1	2.63877123390942e-14	0.914136866308826
347	ENSG00000198837	DENND4B	DENN domain containing 4B	4.54956316164802e-11	0.907523152107831
348	ENSG00000116133	DHCR24	24-dehydrocholesterol reductase	1.33814635361667e-09	0.907138951809314
349	ENSG00000011243	AKAP8L	A-kinase anchoring protein 8 like	1.30167478624794e-08	0.903491701917458
350	ENSG00000167702	KIFC2	kinesin family member C2	5.35527606365288e-07	0.901908906830356
351	ENSG00000177606	JUN	Jun proto-oncogene, AP-1 transcription factor subunit	1.19358160864119e-10	0.901775539726393
352	ENSG00000136048	DRAM1	DNA damage regulated autophagy modulator 1	7.21066665535634e-17	0.899828284853141
353	ENSG00000167657	DAPK3	death associated protein kinase 3	6.80392918900814e-09	0.898840490603365
354	ENSG00000164032	H2AZ1	H2A.Z variant histone 1	2.00839609319788e-09	0.897262361724754
355	ENSG00000123143	PKN1	protein kinase N1	1.08126113149208e-12	0.893580912976343
356	ENSG00000165802	NSMF	NMDA receptor synaptonuclear signaling and neuronal migration factor	3.06681331066128e-12	0.893067395847683
357	ENSG00000138166	DUSP5	dual specificity phosphatase 5	1.77007701805228e-10	0.891854913634924
358	ENSG00000010278	CD9	CD9 molecule	4.14805316048884e-08	0.891561427649376
359	ENSG00000119655	NPC2	NPC intracellular cholesterol transporter 2	2.61985431953416e-07	0.89136712378504
360	ENSG00000143126	CELSR2	cadherin EGF LAG seven-pass G-type receptor 2	1.18652600471173e-07	0.889706835146571
361	ENSG00000160209	PDXK	pyridoxal kinase	1.38341162284881e-13	0.885204773565192
362	ENSG00000162783	IER5	immediate early response 5	1.7859346516639e-11	0.884787513435185
363	ENSG00000113916	BCL6	BCL6 transcription repressor	2.35075509989491e-08	0.883048782969528
364	ENSG00000185896	LAMP1	lysosomal associated membrane protein 1	9.88513770951013e-16	0.881257913558152
365	ENSG00000149658	YTHDF1	YTH N6-methyladenosine RNA binding protein 1	3.06385634874897e-09	0.879322593670442
366	ENSG00000170604	IRF2BP1	interferon regulatory factor 2 binding protein 1	1.50412356254814e-08	0.879192862682903
367	ENSG00000176994	SMCR8	SMCR8-C9orf72 complex subunit	1.51047465238373e-06	0.877633602148441
368	ENSG00000139197	PEX5	peroxisomal biogenesis factor 5	1.32869073633003e-06	0.876129435636059
369	ENSG00000142599	RERE	arginine-glutamic acid dipeptide repeats	1.71947566869851e-07	0.87402515791417
370	ENSG00000113739	STC2	stanniocalcin 2	1.2235205967661e-10	0.873124282519606
371	ENSG00000087088	BAX	BCL2 associated X, apoptosis regulator	2.67048209469751e-11	0.868961952598762
372	ENSG00000164889	SLC4A2	solute carrier family 4 member 2	7.71360735118313e-20	0.867381230828689
373	ENSG00000164111	ANXA5	annexin A5	1.24839668279099e-09	0.864234250543406
374	ENSG00000106538	RARRES2	retinoic acid receptor responder 2	5.69098023750624e-10	0.863607882466696
375	ENSG00000162522	KIAA1522	KIAA1522	1.07688568459611e-09	0.862883933954373
376	ENSG00000160714	UBE2Q1	ubiquitin conjugating enzyme E2 Q1	1.26131584257295e-13	0.86251780019853
377	ENSG00000157110	RBPMS	RNA binding protein, mRNA processing factor	3.45455293770347e-11	0.859352134787038
378	ENSG00000105063	PPP6R1	protein phosphatase 6 regulatory subunit 1	3.45313079644297e-10	0.856235831662812
379	ENSG00000126062	TMEM115	transmembrane protein 115	6.63606550221459e-07	0.854576870315453
380	ENSG00000108861	DUSP3	dual specificity phosphatase 3	3.10744583879068e-14	0.851403388404183
381	ENSG00000142409	ZNF787	zinc finger protein 787	5.21667387531211e-07	0.850538069219539
382	ENSG00000076201	PTPN23	protein tyrosine phosphatase non-receptor type 23	2.48483577364013e-10	0.849892585499716
383	ENSG00000165689	ENTR1	endosome associated trafficking regulator 1	7.5859330695134e-12	0.849405015938513
384	ENSG00000185222	TCEAL9	transcription elongation factor A like 9	8.71609973275641e-08	0.84922679172576
385	ENSG00000104635	SLC39A14	solute carrier family 39 member 14	1.85400912095029e-08	0.844035975365945
386	ENSG00000203805	PLPP4	phospholipid phosphatase 4	2.12399223817471e-12	0.842489097338094
387	ENSG00000177628	GBA	glucosylceramidase beta	5.64543265122716e-09	0.841036729766158
388	ENSG00000131773	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3	2.48286270406225e-09	0.840670701079269
389	ENSG00000125875	TBC1D20	TBC1 domain family member 20	7.76394440373963e-08	0.840223489840805
390	ENSG00000197971	MBP	myelin basic protein	8.8937426020945e-09	0.839932141743239
391	ENSG00000159720	ATP6V0D1	ATPase H+ transporting V0 subunit d1	1.80915112397431e-09	0.839715891025215
392	ENSG00000140859	KIFC3	kinesin family member C3	6.22382804532514e-11	0.838601860098355
393	ENSG00000133895	MEN1	menin 1	1.89976797843471e-07	0.836198650953387
394	ENSG00000127415	IDUA	alpha-L-iduronidase	1.31009287295307e-06	0.835734890465628
395	ENSG00000034152	MAP2K3	mitogen-activated protein kinase kinase 3	2.24975296308545e-10	0.832004106414893
396	ENSG00000178951	ZBTB7A	zinc finger and BTB domain containing 7A	3.55525395095763e-12	0.829908981392522
397	ENSG00000085662	AKR1B1	aldo-keto reductase family 1 member B	1.03170661168717e-07	0.829841199451716
398	ENSG00000135404	CD63	CD63 molecule	2.03403933215663e-07	0.824359122095441
399	ENSG00000109929	SC5D	sterol-C5-desaturase	8.80342314684634e-07	0.816093505393946
400	ENSG00000096433	ITPR3	inositol 1,4,5-trisphosphate receptor type 3	8.49887800448076e-14	0.814947846812743
401	ENSG00000158850	B4GALT3	beta-1,4-galactosyltransferase 3	1.37479311909146e-06	0.809738392001705
402	ENSG00000204673	AKT1S1	AKT1 substrate 1	8.93122603903582e-08	0.808146304158574
403	ENSG00000103653	CSK	C-terminal Src kinase	8.1186968475162e-09	0.807184845931869
404	ENSG00000084774	CAD	carbamoyl-phosphate synthetase 2, aspartate transcarbamylase, and dihydroorotase	2.91896726497153e-08	0.806649651020362
405	ENSG00000126934	MAP2K2	mitogen-activated protein kinase kinase 2	2.51598148485755e-10	0.805253144792877
406	ENSG00000182551	ADI1	acireductone dioxygenase 1	7.30011987321708e-08	0.804828926694182
407	ENSG00000132254	ARFIP2	ADP ribosylation factor interacting protein 2	5.02408694209247e-09	0.804160669016476
408	ENSG00000179918	SEPHS2	selenophosphate synthetase 2	1.09948001200181e-07	0.80249331593204
409	ENSG00000173545	ZNF622	zinc finger protein 622	1.90509302601437e-07	0.800419956813657
410	ENSG00000090432	MUL1	mitochondrial E3 ubiquitin protein ligase 1	1.27254683178603e-06	0.792539234822739
411	ENSG00000130254	SAFB2	scaffold attachment factor B2	7.71574445486566e-08	0.79116874352154
412	ENSG00000146834	MEPCE	methylphosphate capping enzyme	5.99041229372468e-07	0.789263163434322
413	ENSG00000111321	LTBR	lymphotoxin beta receptor	1.12946735666676e-08	0.788244570629624
414	ENSG00000087152	ATXN7L3	ataxin 7 like 3	1.01607513058253e-06	0.785690058849404
415	ENSG00000142186	SCYL1	SCY1 like pseudokinase 1	7.19701859065555e-08	0.78368231786807
416	ENSG00000204713	TRIM27	tripartite motif containing 27	1.85590293125391e-07	0.779916968376492
417	ENSG00000148154	UGCG	UDP-glucose ceramide glucosyltransferase	1.85690210950423e-10	0.779853913482745
418	ENSG00000040633	PHF23	PHD finger protein 23	1.46716657068247e-08	0.774236758083075
419	ENSG00000006118	TMEM132A	transmembrane protein 132A	5.12412970820779e-09	0.773581710796749
420	ENSG00000181026	AEN	apoptosis enhancing nuclease	1.66002584899266e-09	0.773218759743788
421	ENSG00000116729	WLS	Wnt ligand secretion mediator	9.22399942153377e-09	0.768049526678467
422	ENSG00000160767	FAM189B	family with sequence similarity 189 member B	1.61854434170634e-09	0.766171234640014
423	ENSG00000113716	HMGXB3	HMG-box containing 3	8.67412774551306e-07	0.764390133483491
424	ENSG00000134815	DHX34	DExH-box helicase 34	1.02103548640682e-06	0.758760995555482
425	ENSG00000169813	HNRNPF	heterogeneous nuclear ribonucleoprotein F	8.45710479323848e-15	0.755938191533405
426	ENSG00000198356	GET3	guided entry of tail-anchored proteins factor 3, ATPase	1.76054136103521e-07	0.755922117702275
427	ENSG00000072832	CRMP1	collapsin response mediator protein 1	8.6996115629737e-08	0.753433313611113
428	ENSG00000188021	UBQLN2	ubiquilin 2	6.46153646233696e-09	0.753284943810733
429	ENSG00000086015	MAST2	microtubule associated serine/threonine kinase 2	2.26396115252831e-07	0.752443794797118
430	ENSG00000225630	MTND2P28	MT-ND2 pseudogene 28	7.84648744320776e-08	0.750544207729041
431	ENSG00000157593	SLC35B2	solute carrier family 35 member B2	3.71541933682472e-07	0.743352557857995
432	ENSG00000163348	PYGO2	pygopus family PHD finger 2	6.71525506551886e-08	0.738856538014445
433	ENSG00000176788	BASP1	brain abundant membrane attached signal protein 1	8.03190966783972e-10	0.737472597107607
434	ENSG00000155463	OXA1L	OXA1L mitochondrial inner membrane protein	8.8711517393377e-08	0.732439217661162
435	ENSG00000259956	RBM15B	RNA binding motif protein 15B	3.58751206076803e-09	0.73080283806233
436	ENSG00000198763	ND2	NADH dehydrogenase subunit 2	5.99805392701409e-10	0.728597317140105
437	ENSG00000143321	HDGF	heparin binding growth factor	3.17019223887265e-14	0.727571769078214
438	ENSG00000125835	SNRPB	small nuclear ribonucleoprotein polypeptides B and B1	1.30262115292331e-08	0.724855178473454
439	ENSG00000130382	MLLT1	MLLT1 super elongation complex subunit	1.06568123993801e-07	0.719816359890322
440	ENSG00000138867	GUCD1	guanylyl cyclase domain containing 1	1.41872243830703e-07	0.715005221012431
441	ENSG00000071553	ATP6AP1	ATPase H+ transporting accessory protein 1	2.63008310188021e-08	0.714303706296388
442	ENSG00000177225	GATD1	glutamine amidotransferase like class 1 domain containing 1	5.58566492169328e-09	0.70453446533866
443	ENSG00000142327	RNPEPL1	arginyl aminopeptidase like 1	9.9082551562692e-07	0.699907694911332
444	ENSG00000139289	PHLDA1	pleckstrin homology like domain family A member 1	1.28029244675433e-07	0.696008679789091
445	ENSG00000117984	CTSD	cathepsin D	1.09043285388192e-07	0.693921712041189
446	ENSG00000162889	MAPKAPK2	MAPK activated protein kinase 2	4.66334490117044e-10	0.691129964720894
447	ENSG00000179832	MROH1	maestro heat like repeat family member 1	4.33175836558728e-08	0.687908276084207
448	ENSG00000176595	KBTBD11	kelch repeat and BTB domain containing 11	1.14124889987525e-06	0.683628645635426
449	ENSG00000111540	RAB5B	RAB5B, member RAS oncogene family	1.04263103218939e-06	0.68195182014691
450	ENSG00000049860	HEXB	hexosaminidase subunit beta	2.07707140892236e-09	0.675754575872214
451	ENSG00000124006	OBSL1	obscurin like cytoskeletal adaptor 1	4.03431178876943e-07	0.670066005493143
452	ENSG00000115307	AUP1	AUP1 lipid droplet regulating VLDL assembly factor	5.09319883761395e-07	0.663936040411277
453	ENSG00000107404	DVL1	dishevelled segment polarity protein 1	1.28749791153341e-06	0.650275414210433
454	ENSG00000113645	WWC1	WW and C2 domain containing 1	1.72906132307269e-08	0.645668858478295
455	ENSG00000204463	BAG6	BAG cochaperone 6	4.58480272062524e-08	0.624516279038359
456	ENSG00000197256	KANK2	KN motif and ankyrin repeat domains 2	8.38206054891535e-08	0.62281434743323
